path,language,speaker_id,PRR,length,sentence,keywords,non_keywords
10-072_20140320_01/10-072_20140320_01_3893.01_3903.31.mp3,es,290,100,10.3,se establece la neutralidad informativa no se establece un protocolo para dar la bienvenida a los nuevos y decirles que e i te be ha apostado por el euskera hacia el exterior,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_3903.44_3910.30.mp3,es,290,90.12,6.86,la primera relación se hará en euskera etcétera en fin muchas acciones que van en esta línea,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_3911.08_3921.23.mp3,es,290,100,10.15,nosotros en todo caso no consideramos en absoluto prioritarias pero lo importante es el asunto de los perfiles lingüísticos lo importante y lo que nosotros rechazamos,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_3921.32_3929.84.mp3,es,290,100,8.52,de manera contundente es la pretensión de imponer determinados perfiles lingüísticos a los trabajadores del ente,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_3930.37_3940.55.mp3,es,290,100,10.18,es evidente que el euskera no todos lo necesitan para realizar correctamente su trabajo se establece el nivel ce uno en general,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_3963.73_3973.55.mp3,es,290,100,9.82,los trabajadores en bolsa de trabajo tienen de plazo hasta la renovación de la bolsa para acreditar el perfil lingüístico a los becarios y estudiantes en prácticas se les exige el perfil,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_3986.67_3992.68.mp3,es,290,98.61,6.01,se les exigirá por contrato que sus trabajadores cumplan el perfil lingüístico en fin,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4046.14_4055.77.mp3,es,290,100,9.63,la política lingüística y machacar a los trabajadores del ente cuando no es en absoluto necesario creo que e i te be debería,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4136.62_4147.00.mp3,es,290,100,10.39,que a todos los trabajadores del ente se les exijan conocimientos en euskera está fuera de lugar y está fuera de lo que realmente necesita el ente para,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4182.47_4186.27.mp3,es,290,100,3.81,hasta que se realice un análisis de las necesidades lingüísticas,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4208.58_4218.77.mp3,es,290,100,10.19,cosa que entendemos es perfectamente comprensible y de sentido común proponemos que este parlamento inste a la dirección general de e i te be a que en el desarrollo de su plan de euskera,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4222.77_4230.10.mp3,es,290,100,7.33,accedieron a su plaza sin la exigencia del conocimiento del euskera con objetivos y plazos adaptados a las necesidades,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4243.24_4253.06.mp3,es,290,100,9.82,respete las condiciones en las que accedieron a su plaza los miembros de la plantilla de e i te be y no excluya a nadie por razones lingüísticas del derecho a su desarrollo,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4279.90_4284.40.mp3,es,290,98.36,4.5,sustituir o retirar el plan de euskera dos mil trece dos mil dieciséis por,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4285.77_4289.64.mp3,es,290,98,3.86,el plan de euskera dos mil trece dos mil dieciséis si el grupo,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_4313.43_4323.62.mp3,es,290,100,10.19,de conocimientos lingüísticos que permanentemente plantea el nacionalismo y centrarnos en lo importante y lo importante es que e i te be ofrezca un producto,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5060.00_5069.21.mp3,es,353,98.88,9.21,porque se establece por la que se establece a través de este plan perfiles de euskera obligatorios que imponen,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5070.73_5081.12.mp3,es,353,100,10.39,del euskera a todo el personal al servicio del ente público y de sus empresas incluso al personal que pertenezca a otras sociedades subcontratadas,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5084.19_5090.79.mp3,es,353,100,6.61,añadida en esta ocasión no solo se trata de imponer la exigencia del euskera a todo el personal del ente,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5118.02_5123.93.mp3,es,353,98.72,5.9,de la emisora en la que trabajen incluso cuando el euskera yo creo que este es el quid de la cuestión,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5197.33_5207.70.mp3,es,353,100,10.37,las políticas de imposición en el ámbito lingüístico lo hemos manifestado ya en muchas ocasiones creemos que es posible favorecer estamos convencidos,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5210.52_5220.46.mp3,es,353,100,9.94,incremento de las relaciones en euskera y de su uso también como lengua de trabajo desde una promoción que sea respetuosa con los derechos,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5266.66_5272.18.mp3,es,353,100,5.52,señora consejera aprovechando que está aquí no tiene sentido que el euskera se ha impuesto,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5291.33_5301.45.mp3,es,353,100,10.12,a unos trabajadores que no van a necesitar en el uso en el desempeño de su labor profesional el euskera no tiene sentido que ese esa sea una barrera,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5330.38_5339.73.mp3,es,353,100,9.35,y otra que es el euskera como lengua de trabajo obligatorio de la casa las dos tratan a nuestro juicio de promover,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5407.92_5418.07.mp3,es,353,100,10.15,reconvertir esas emisoras y esos canales en emisoras y canales en euskera ese es el debate yo creo que con valentía el gobierno debe afrontar ese debate,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5441.30_5451.63.mp3,es,353,100,10.33,de preceptividad en la acreditación de perfil lingüístico entonces sí y nosotros no tendremos ninguna razón para venir aquí y cuestionar,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5460.82_5465.86.mp3,es,353,100,5.04,para poder acceder a la plaza un nivel determinado un dominio del euskera,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5470.90_5481.23.mp3,es,353,100,10.33,y si afrontamos el debate con sentido común digamosoiga si vamos a una etb dos en euskera y a una radio euskadi completamente en euskera ustedes tienen razón,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5492.46_5501.67.mp3,es,353,100,9.21,mientras se está exigiendo a los trabajadores un dominio del euskera sin tener en cuenta de qué puesto de trabajo estamos hablando,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5539.03_5545.00.mp3,es,353,97.3,5.97,el euskera como condición sine qua non para poder acceder a la misma creemos que desde luego,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5573.75_5583.96.mp3,es,353,100,10.21,defínase con claridad la necesidad real del conocimiento y el uso del euskera ese creemos que es el debate ese creemos que tiene que ser la exigencia al gobierno,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5584.43_5592.92.mp3,es,353,97.79,8.49,definir con claridad cuáles son las necesidades reales las necesidades lingüísticas reales en cada una de las plazas de e i te be eso es lo primero que tenemos que hacer,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5637.59_5647.69.mp3,es,309,100,10.1,sailburuok el problema del euskera en e i te be no es el conocimiento del mismo por parte de sus profesionales eitbn euskararen,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5693.64_5703.98.mp3,es,309,100,10.34,de todas las ofertas en euskera de las empresas de e i te be solo la radio fórmula de euskadi gaztea si no lidera al menos está en cifras competitivas,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5710.44_5720.36.mp3,es,309,100,9.92,diariamente del conflicto de los presos y de esas cosas que según el sociómetro solo interesa al dos por ciento de los vascos y que la gran apuesta de radio en euskera,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5752.79_5759.35.mp3,es,309,100,6.56,y otro medio millón entiende la lengua vasca la única oferta que tienen de televisión en euskera es la menos elegida,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5812.49_5822.49.mp3,es,309,100,10,de conflictos en asuntos que como la normalización lingüística creo que necesitamos abordarlo con serenidad y con consenso guk ez dugu eskatzen plana bazter dadila,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5877.02_5887.41.mp3,es,309,100,10.39,por parte del departamento de cultura con respecto a los perfiles lingüísticos en la administración y el sector público lo que no se puede hacer es fijar objetivos inalcanzables,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5895.57_5905.96.mp3,es,309,100,10.39,con la evolución lingüística de la sociedad ni de ningún otro ámbito de la administración y no se puede sacar a e i te be de la realidad del país ni de las evaluaciones de los planes de normalización,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5921.71_5928.81.mp3,es,309,99.15,7.1,con una plantilla que trabaje indistintamente en cualquiera de las dos lenguas y con unos objetivos de presencia del euskera que pasan por sumar,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5931.96_5941.98.mp3,es,309,100,10.02,y lo decide pasando por alto los derechos laborales incluidos los de la propia promoción profesional de los trabajadores que accedieron a su plaza sin la exigencia del euskera y decide,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5951.78_5962.15.mp3,es,309,100,10.37,a lo mejor llega el día en que alguien se va a preguntar si la visualización del euskera merece el gasto de tantos canales porque ya no van a ser dos van a ser cinco,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5964.74_5974.49.mp3,es,309,100,9.75,nace cojo el plan de euskera que ha aprobado la actual dirección de e i te be porque nunca ninguna dirección anterior lo aprobó nace desde un voluntarismo,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5978.57_5988.81.mp3,es,309,100,10.24,y nace con el objetivo no declarado de intentar justificar un mandato basado solo en unos fines lingüísticos porque el resto de los objetivos no los van a cumplir ustedes,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_5996.74_6006.90.mp3,es,309,100,10.16,entretenido informativo que incluya en su adaptación la adecuación al mayor conocimiento del euskera que tiene la sociedad vasca eta hauxe da erantzun beharreko galdera zuzendaritza honek euskaraz,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6015.39_6025.55.mp3,es,309,100,10.16,por nuestra parte lo que demandamos en nuestra enmienda y es la que vamos a mantener un plan que profundice en la normalización lingüística en el ente que se establezcan objetivos,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6770.73_6781.13.mp3,es,429,100,10.4,que e i te be siendo el único ente de comunicación público que emite en euskera tiene unas responsabilidades específicas en la consecuencia de la normalización de la lengua,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6781.89_6791.95.mp3,es,429,100,10.06,en las actividades de promoción del euskera por lo tanto le exigimos y le pedimos que siga siendo un agente activo en este sentido y que avance,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6812.47_6816.73.mp3,es,429,100,4.26,en relación a la ope venidera y al plan de euskera en relación,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6892.00_6902.34.mp3,es,290,100,10.34,es sobre la política lingüística y sobre las decisiones en materia lingüística que se aplican para euskaldunizar o no y cómo al conjunto de la sociedad,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6902.88_6906.91.mp3,es,290,100,4.03,no es una iniciativa de personas que están a favor del euskera,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6920.50_6930.64.mp3,es,290,100,10.14,el asunto son las políticas lingüísticas que se han venido aplicando en los últimos tiempos para facilitar la convivencia y para,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6932.24_6940.52.mp3,es,290,100,8.28,lingüística señor isasi yo entiendo perfectamente los objetivos de eh bildu los comprendo perfectamente,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6974.60_6984.95.mp3,es,290,100,10.35,sus obsesiones su carácter totalitario y su falta de respeto a los derechos lingüísticos de la sociedad vasca no nos extraña lo conocemos perfectamente,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_6991.45_7001.41.mp3,es,290,100,9.96,porque quise una decisión personal de hecho todavía sigo estudiándolo y hablo en euskera cuando considero necesario cuando creo que tengo que hablarlo,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7014.21_7024.55.mp3,es,290,100,10.34,en materia lingüística y cuáles son los excesos las vulneraciones de derechos incluso que se puedan producir como consecuencia de esas políticas,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7034.40_7040.63.mp3,es,290,100,6.23,piensa que atacamos el euskera pero es una falsedad mayúscula argumentos parecidos ha utilizado,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7121.11_7128.54.mp3,es,290,100,7.43,necesitan saber euskera para realizar perfectamente su labor esta es la cuestión y por eso pedimos,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7553.82_7563.88.mp3,es,353,100,10.06,no hemos escuchado a nadie traer aquí el debate de los canales en euskera de las emisoras en euskera no,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7579.04_7587.76.mp3,es,353,100,8.72,las necesidades lingüísticas de cada puesto de trabajo que es una exigencia previa que tiene que hacer el departamento,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7647.52_7653.58.mp3,es,353,100,6.06,eh bildu nos planteaba que para conseguir la normalización del euskera hay que euskaldunizar,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7654.58_7664.96.mp3,es,353,100,10.38,completamente e i te be por qué conseguir la normalización del euskera exige euskaldunizar de manera completa e i te be,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7714.07_7717.74.mp3,es,353,96.36,3.67,lingüístico se establece el protocolo de bienvenida a los nuevos,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7719.32_7726.02.mp3,es,353,86.09,6.7,señores que se establece un protocolo de bienvenida a los nuevos para darles a conocer que en e i te be se ha apostado por el euskera,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7735.29_7741.18.mp3,es,353,95.77,5.89,no hay que echarles una pensada que la primera reelección se hará en euskera que los productos,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7745.05_7749.23.mp3,es,353,100,4.18,se introduce la figura del tutor lingüístico se organizarán parejas,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7816.05_7822.07.mp3,es,353,100,6.02,de las personas y los derechos de los trabajadores en este caso políticas lingüísticas que rechacen la imposición,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7822.44_7827.38.mp3,es,353,87.84,4.94,y que defiendan la promoción del euskera a través de los medios de comunicación,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7829.39_7836.71.mp3,es,353,100,7.32,a través de las políticas de las administraciones públicas pero defender el euskera desde luego no es aplicar,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7873.77_7882.91.mp3,es,353,100,9.14,y nos diga si está dispuesto a seguir con este plan que obligaría e impondría la exigencia del euskera a todos los trabajadores de radio euskadi,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_7964.28_7968.29.mp3,es,309,100,4.01,cuestiones que usted ponía como naifes el paisaje lingüístico,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_8004.52_8010.25.mp3,es,309,95.35,5.73,algo de euskera tienen que conocer sus trabajadores y por lo tanto es por lo que nosotros exigimos es,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_8023.27_8030.69.mp3,es,309,100,7.42,y el gobierno de españa así lo dicen la próxima ope de e i te be nosotros creemos que sí tiene que haber una exigencia lingüística sí,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_8289.94_8300.26.mp3,es,429,100,10.33,o avance que se produzca en materia de normalización del euskera siempre les parece una obsesión discriminatoria y un auténtico,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_8300.47_8306.78.mp3,es,429,100,6.31,abuso nosotros lo que pretendemos en este y en general con el euskera,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_8307.93_8318.16.mp3,es,429,100,10.23,alcanzar una sociedad multilingüe donde el euskera su conocimiento y sus posibilidades de uso efectivo se encuentre,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_8327.57_8337.79.mp3,es,429,100,10.22,en el ámbito del euskera es que pueda expresarse y pueda desenvolverse en su vida también utilizando esta lengua que no olvide es,TRUE,FALSE
10-072_20140320_01/10-072_20140320_01_8419.51_8425.59.mp3,es,429,100,6.07,se pueda utilizar el euskera por qué no en estos momentos estamos en una situación contraria,TRUE,FALSE
10-072_20140320_03/10-072_20140320_03_213.29_223.22.mp3,es,88,100,9.93,enmienda de transacción que el parlamento vasco inste al departamento de educación política lingüística y cultura del gobierno vasco el competente en la materia a que presente en el presente año envíe,TRUE,FALSE
10-072_20140320_03/10-072_20140320_03_254.98_263.59.mp3,es,88,97.79,8.61,en la sesión de la comisión de cultura euskera juventud y deportes que celebramos el pasado dieciséis de diciembre y en la sustanciación de la proposición no de ley,TRUE,FALSE
10-072_20140320_03/10-072_20140320_03_5002.70_5006.93.mp3,es,314,100,4.23,y estamos dieciocho meses en este parlamento oyendo un lenguaje de guerra,TRUE,FALSE
10-072_20140320_03/10-072_20140320_03_5094.42_5100.22.mp3,es,314,94.29,5.8,se hizo un genocidio lingüístico se quitaron a trabajadores de sus puestos de trabajo,TRUE,FALSE
10-072_20140320_03/10-072_20140320_03_7017.51_7024.76.mp3,es,434,100,7.25,así está recogido en el plan estratégico de coeducación del departamento de educación política lingüística y cultura que ha presentado recientemente,TRUE,FALSE
10-073_20140321_01/10-073_20140321_01_8178.55_8188.93.mp3,es,389,100,10.38,por la valoración de la experiencia la formación y el euskera pero sobre todo creemos que no se deben cambiar las reglas porque es lo que garantiza la seguridad jurídica,TRUE,FALSE
10-073_20140321_02/10-073_20140321_02_5948.43_5953.45.mp3,es,463,98.75,5.02,ambas circunstancias el departamento de educación política lingüística y cultura se muestra,TRUE,FALSE
10-074_20140327_01/10-074_20140327_01_4442.61_4449.89.mp3,es,351,100,7.28,precisamente de eso se trata se trata de mejorar lo que tenemos decía en euskera que el sistema,TRUE,FALSE
10-074_20140327_02/10-074_20140327_02_6236.86_6242.55.mp3,es,6,100,5.69,de educación política lingüística y cultura nosotros defendemos un programa,TRUE,FALSE
10-074_20140327_02/10-074_20140327_02_6243.93_6251.04.mp3,es,6,100,7.11,donde el euskera sea prioritario en la escuela pero bueno de eso hablaremos cuando conozcamos las conclusiones,TRUE,FALSE
10-075_20140402_01/10-075_20140402_01_4226.77_4237.06.mp3,es,290,100,10.29,que es solo en euskera osasuna pertsonen eskubidea guztion ardura creo que es un nuevo exceso del gobierno vasco que tampoco tiene,TRUE,FALSE
10-075_20140402_01/10-075_20140402_01_4244.22_4249.41.mp3,es,290,100,5.19,nada positivo en incluir el lema únicamente en euskera les pedimos que,TRUE,FALSE
10-075_20140402_01/10-075_20140402_01_6198.87_6203.44.mp3,es,389,100,4.57,que este plan recoge como es el plan de comercio minorista o el de euskera,TRUE,FALSE
10-078_20140411_01/10-078_20140411_01_2639.55_2647.01.mp3,es,464,100,7.46,pero hombre aquí en la cámara hasta donde yo sé se imparten cursos destinados a los que ocupan escaños sobre inglés y euskera,TRUE,FALSE
10-079_20140508_01/10-079_20140508_01_3966.81_3975.93.mp3,es,130,100,9.12,algo que a través de los medios de comunicación hasta el propio lehendakari ha solicitado y de otro lado pedimos que la consejera de educación política lingüística y cultura,TRUE,FALSE
10-079_20140508_01/10-079_20140508_01_7436.80_7445.55.mp3,es,310,100,8.75,porque allí decía y le leo hitzez hitz el parlamento vasco insta a la consejera de educación cultura y política lingüística a comparecer,TRUE,FALSE
10-079_20140508_02/10-079_20140508_02_251.43_261.76.mp3,es,47,100,10.34,dulcificaba la realidad tenía un lenguaje que desde luego no era claro y contundente y eso,TRUE,FALSE
10-079_20140508_02/10-079_20140508_02_1261.06_1270.69.mp3,es,290,100,9.64,políticas denunciamos la falta de un lenguaje claro por parte del lehendakari por parte del señor jonan fernández y por parte del gobierno vasco en relación a esta cuestión,TRUE,FALSE
10-079_20140508_02/10-079_20140508_02_1299.68_1309.02.mp3,es,290,100,9.33,señor ares la elección de jonan fernández el plan de paz y convivencia la falta de cercanía a las víctimas la falta de un lenguaje claro,TRUE,FALSE
10-079_20140508_02/10-079_20140508_02_2642.96_2649.18.mp3,es,149,95.45,6.22,en el pasado señor ares yo he dicho antes en euskera que,TRUE,FALSE
10-080_20140529_01/10-080_20140529_01_2539.74_2545.23.mp3,es,205,100,5.49,oso deigarria da resulta paradójico el doble lenguaje de quien hoy,TRUE,FALSE
10-082_20140605_01/10-082_20140605_01_4039.80_4045.89.mp3,es,149,93.9,6.09,manipulando el lenguaje como está manipulando claro este argumento trasladado a la otra bancada,TRUE,FALSE
10-082_20140605_03/10-082_20140605_03_1342.59_1346.67.mp3,es,275,98.25,4.08,además de exigir un perfil lingüístico bajo la premisa de que el reto,TRUE,FALSE
10-082_20140605_03/10-082_20140605_03_1432.94_1440.74.mp3,es,275,100,7.8,sí pero en función de las necesidades informativas lingüísticas técnicas o de formación de todo el ente pero que se diga claramente,TRUE,FALSE
10-082_20140605_03/10-082_20140605_03_3489.23_3493.26.mp3,es,275,97.92,4.03,priman el euskera sobre la situación de los trabajadores,TRUE,FALSE
10-082_20140605_03/10-082_20140605_03_3514.42_3521.77.mp3,es,275,100,7.35,el euskera por encima de la situación laboral de esas personas es así ahora una cosa le quiero decir,TRUE,FALSE
10-082_20140605_03/10-082_20140605_03_3534.23_3537.73.mp3,es,275,100,3.5,y es así se ganará en perfil de euskera,TRUE,FALSE
10-082_20140605_03/10-082_20140605_03_3727.81_3734.39.mp3,es,275,98.51,6.58,eso sí las nuevas plazas menos de las que existían y perfiladas con euskera eso sí,TRUE,FALSE
10-084_20140613_01/10-084_20140613_01_4251.04_4258.97.mp3,es,463,100,7.92,el departamento de educación política lingüística y cultura mantiene relación con distintos medios de comunicación son muchos los medios con los que hemos trabajado,TRUE,FALSE
10-084_20140613_02/10-084_20140613_02_8373.11_8377.71.mp3,es,353,96.3,4.6,a las escuelas de idiomas me gustaría que nos cuente exactamente,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_7834.07_7839.11.mp3,es,128,100,5.04,naturalmente con una atención preferente al euskera para que todo,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_7854.75_7864.68.mp3,es,128,100,9.93,en coherencia pedimos también que se adopten las medidas para reforzar la capacitación lingüística y metodológica de los docentes esto es cumplimiento,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_8339.33_8349.58.mp3,es,128,100,10.25,en un espacio democrático con una política lingüística democrática y con la atención preferente al euskera es el que debe acoger además el inglés u otra lengua extranjera,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_8868.20_8873.23.mp3,es,6,90.91,5.03,totalmente lo contrario que hay que seguir con los modelos lingüísticos por lo tanto no sé cómo,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9095.04_9105.19.mp3,es,353,100,10.15,en un día en el que también el rey se ha querido despedir agradeciendo al conjunto de los españoles también en nuestra lengua en euskera,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9400.01_9410.28.mp3,es,99,100,10.27,el euskera debe ser una lengua de atención preferente el eje debido a la situación de desigualdad y desequilibrio que vive en nuestra sociedad por supuesto que sí,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9441.99_9452.26.mp3,es,99,100,10.27,con el euskera como eje central dentro del sistema de modelo lingüísticos vigente en cada momento y respetando siempre la autonomía de los centros y la voluntad de las familias,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9470.26_9480.49.mp3,es,99,100,10.23,proyecto lingüístico defendemos un sistema plurilingüe para nuestra red educativa pero no estamos de acuerdo con cualquier sistema educativo presuntamente,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9514.58_9524.76.mp3,es,99,100,10.19,kontu batean behintzat bat datozela visto lo visto parece que lo que persigue más de un grupo es la superación del sistema de modelos lingüísticos que nos han permitido y dado garantías,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9583.41_9589.44.mp3,es,99,100,6.03,en dar autonomía a los centros para que tomen decisiones para que desarrollen sus propios proyectos lingüísticos,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9597.13_9603.32.mp3,es,99,100,6.18,en la evaluación pero que han de ser claves a la hora de abordar cualquier propuesta de mejora de los modelos lingüísticos,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_9634.68_9638.78.mp3,es,99,98.36,4.1,y trabaja que necesite estableciendo objetivos lingüísticos concretos,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10033.03_10042.87.mp3,es,290,100,9.84,y el grupo popular digamos que no ha concretado que es exactamente o qué modelo lingüístico o qué formula lingüística o qué política lingüística defiende,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10056.22_10065.19.mp3,es,290,100,8.97,más favorable en priorizar el euskera como dejaba claro la enmienda de totalidad del grupo nacionalistas vascos cuando decía,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10090.22_10098.51.mp3,es,290,100,8.29,a costa del euskera y que no hay suficientes profesores formados en inglés en esto último tiene,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10109.67_10119.71.mp3,es,290,100,10.04,progresiva con el indispensable reforzamiento de la capacitación lingüística en inglés de los profesores cosa que obviamente requiere de compromisos presupuestarios,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10133.13_10143.37.mp3,es,290,100,10.24,del inglés como lengua para impartir materias no merma las competencias en euskera ni el aprendizaje de contenidos como matemáticas o ciencias ha sido por tanto,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10208.82_10213.37.mp3,es,290,100,4.55,te permiten hablar y comunicarte con más hablantes los,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10248.65_10255.84.mp3,es,290,100,7.19,en la economía es la lengua en la que se desarrollan la mayor parte de las relaciones internacionales es un idioma,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10316.23_10321.87.mp3,es,290,100,5.64,al euskera y esto junto con el discurso del grupo nacionalistas vascos lógicamente me hace,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10322.36_10332.54.mp3,es,290,100,10.18,en relación a qué es exactamente lo que se está proponiendo no sabemos bien lo que significa esto de con una atención preferente al euskera ni qué puede llegar,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10332.49_10340.21.mp3,es,290,100,7.72,a implicar ni qué se pretende con ello tienen la misma propuesta lingüística,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10355.09_10365.34.mp3,es,290,100,10.24,este nuevo modelo o esta nueva política lingüística queremos saber qué es exactamente lo que se propone y qué implicaciones tiene la firma de esta,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10408.01_10417.93.mp3,es,290,100,9.91,y obviamente también en euskera y que hay que hacer los esfuerzos presupuestarios necesarios para que los profesores tengan día a día una mayor capacitación lingüística,TRUE,FALSE
10-085_20140619_01/10-085_20140619_01_10446.05_10456.13.mp3,es,290,100,10.07,lingüística yo no sé si estos principios los comparten el resto de grupos todos los grupos o solamente algunos de los grupos pero en todo caso,TRUE,FALSE
10-085_20140619_02/10-085_20140619_02_46.06_56.43.mp3,es,128,100,10.37,decir tomemos el euskera con la atención preferente que el euskera es el eje del sistema educativo vasco,TRUE,FALSE
10-085_20140619_02/10-085_20140619_02_85.74_95.68.mp3,es,128,100,9.94,y que conoce el valor de las palabras no creo yo que su conocimiento del euskera le impida conocerlo cómo que no es más significativo decir,TRUE,FALSE
10-085_20140619_02/10-085_20140619_02_271.56_281.64.mp3,es,128,100,10.08,lo que dice esto porque yo ya he visto su enmienda a la totalidad primera pero esa es la que no hemos firmado hemos firmado esta con atención preferente al euskera,TRUE,FALSE
10-085_20140619_02/10-085_20140619_02_285.85_290.51.mp3,es,128,95.6,4.66,quién puede decir aquí que el sistema educativo vasco no está trabajando con una atención preferente al euskera,TRUE,FALSE
10-085_20140619_02/10-085_20140619_02_295.32_299.60.mp3,es,128,100,4.28,está trabajando con una atención preferente al euskera y en un marco flexible,TRUE,FALSE
