path,language,speaker_id,PRR,length,sentence
10-040_20130627_01/10-040_20130627_01_6304.03_6310.69.mp3,es,353,100.00,6.66,"ha presentado una enmienda de totalidad diciendo que el euskera esté presente en el mapa de la radio como si no estuviese ya
"
10-040_20130627_01/10-040_20130627_01_6328.84_6338.76.mp3,es,353,100.00,9.92,"para simplemente plantear que ya van a traer ustedes aquí en dos meses algo y que se garantice la presencia del euskera en el ámbito de las radios
"
10-040_20130627_01/10-040_20130627_01_6342.54_6350.15.mp3,es,353,100.00,7.61,"en el anterior concurso una reserva específica del treinta por ciento de emisoras para emisoras que emitiesen en euskera
"
10-040_20130627_03/10-040_20130627_03_5520.49_5527.68.mp3,es,58,100.00,7.19,"y fortalecimiento lingüístico den sus frutos existen al respecto varios planes elaborados por el gobierno anterior
"
10-040_20130627_03/10-040_20130627_03_5954.97_5965.16.mp3,es,128,100.00,10.19,"precisamente se necesitan profesores de refuerzo lingüístico para esto se necesitan dinamizadores culturales para esto se necesitan proyectos globales de centro etcétera pero la
"
10-041_20130919_02/10-041_20130919_02_5337.84_5344.68.mp3,es,278,100.00,6.84,"para hacer país mira a mí me gusta la frase con la que se cierra el primer libro editado en euskera
"
10-041_20130919_02/10-041_20130919_02_5360.43_5364.02.mp3,es,278,84.31,3.59,"latín el primer libro editado en euskera acaba en latín
"
10-041_20130919_04/10-041_20130919_04_1871.75_1878.90.mp3,es,278,95.71,7.15,"cobertura política a la violencia algo que ustedes siguen manteniendo en su lenguaje
"
10-043_20131003_01/10-043_20131003_01_6633.25_6641.82.mp3,es,413,100.00,8.57,"ese alambicado lenguaje de la política vasca se reproduce esa generalización tan extrema
"
10-043_20131003_01/10-043_20131003_01_7063.58_7073.90.mp3,es,413,100.00,10.32,"todavía hay muchos vascos que siguen usando el doble lenguaje que sirve lo mismo para un roto que para un descosido todavía hay muchos vascos apologistas de la lucha
"
10-044_20131004_01/10-044_20131004_01_4352.49_4356.84.mp3,es,290,100.00,4.35,"un día después en una entrevista concedida en euskera a la radio pública vasca
"
10-044_20131004_01/10-044_20131004_01_6915.40_6925.63.mp3,es,433,100.00,10.23,"para el desarrollo ha sido financiado en su totalidad por recursos del departamento de educación política lingüística y cultura esto significa que se ha diversificado la fuente financiadora
"
10-044_20131004_02/10-044_20131004_02_3382.88_3392.17.mp3,es,467,100.00,9.29,"muy limitada en este caso como decía en euskera a la viceconsejería de vivienda y la otra relacionada con la inspección de trabajo y la prevención de riesgos laborales
"
10-045_20131010_01/10-045_20131010_01_318.57_328.55.mp3,es,128,100.00,9.97,"en esta legislatura siendo valorada con el criterio positivo del gobierno el valor de la educación del aprendizaje como instrumento de desarrollo personal
"
10-045_20131010_01/10-045_20131010_01_430.49_440.63.mp3,es,128,99.24,10.14,"el talento de todos para modernizar el país y este es justamente el primer objetivo de la ley del aprendizaje a lo largo de la vida el reconocer el derecho de todos
"
10-045_20131010_01/10-045_20131010_01_474.14_484.12.mp3,es,128,100.00,9.98,"la oferta y este es un cambio de paradigma importante la que lidera el proceso de aprendizaje requiere esto un cambio de registro
"
10-045_20131010_01/10-045_20131010_01_622.03_625.59.mp3,es,128,97.44,3.55,"de aprendizaje a lo largo de la vida como órgano
"
10-045_20131010_01/10-045_20131010_01_648.09_653.70.mp3,es,128,98.65,5.61,"ese aprendizaje a lo largo de la vida con esta ley señorías queremos ayudar a dar respuesta
"
10-045_20131010_01/10-045_20131010_01_1391.74_1396.66.mp3,es,48,100.00,4.92,"de los conocimientos adquiridos aunque no se haya finalizado la totalidad del aprendizaje
"
10-045_20131010_01/10-045_20131010_01_1873.55_1879.24.mp3,eu,6,98.39,5.69,"jaurlaritzak bizialdi osoko ikaskuntza euskeraz eta gaztelaniaz egiteko
"
10-045_20131010_01/10-045_20131010_01_1911.36_1916.59.mp3,eu,6,100.00,5.23,"ez da bermatzen lehenetsiko denik euskera izan ere
"
10-045_20131010_01/10-045_20131010_01_1923.20_1930.05.mp3,eu,6,98.11,6.85,"gure zuzenketak euskera indartzeko egindakoak dira lehentasuna
"
10-045_20131010_01/10-045_20131010_01_1930.04_1935.38.mp3,eu,6,84.91,5.34,"euskerari ematen baitiote ikusi hamazazpigarrena artikuluko
"
10-045_20131010_01/10-045_20131010_01_2387.62_2394.59.mp3,es,128,100.00,6.96,"tiene poca duda pero dice usted más dice usted que el euskera no ha sido suficientemente
"
10-045_20131010_01/10-045_20131010_01_2395.29_2400.38.mp3,es,128,95.74,5.10,"reconocido mire usted y yo creo que sí yo creo que el euskera
"
10-045_20131010_01/10-045_20131010_01_2403.75_2413.75.mp3,es,128,100.00,10.00,"sino por toda la legislación vigente en el país vasco tiene el euskera puesto de honor y en todos los centros educativos se le da
"
10-045_20131010_01/10-045_20131010_01_2882.21_2886.99.mp3,es,6,96.23,4.78,"zuk esan duzuna si el euskera tiene un puesto de honor en esta ley
"
10-045_20131010_01/10-045_20131010_01_3698.52_3708.59.mp3,es,413,100.00,10.07,"democrática educar y formar y hacerlo además en cualquier momento de la vida resulta necesario adaptar los sistemas educativos y de aprendizaje
"
10-045_20131010_01/10-045_20131010_01_3722.20_3732.57.mp3,es,413,100.00,10.37,"hoy incorporamos en nuestra estrategia formativa el objetivo de la unión europea de contribuir con el aprendizaje permanente al desarrollo de la comunidad como sociedad del conocimiento avanzada
"
10-045_20131010_01/10-045_20131010_01_3745.81_3750.70.mp3,es,413,100.00,4.89,"esta ley aprendizaje permanente e innovación tecnológica
"
10-045_20131010_02/10-045_20131010_02_9435.63_9442.49.mp3,es,275,100.00,6.85,"de esta cámara pero utiliza el lenguaje más casposo de la misma el más casposo porque ese
"
10-045_20131010_03/10-045_20131010_03_5025.18_5032.17.mp3,es,205,100.00,6.99,"una nación con cultura propia con idioma propio con historia compartida con derecho propio
"
10-046_20131017_01/10-046_20131017_01_6896.96_6906.92.mp3,es,353,100.00,9.96,"de los planes presentadospor el gobierno que se quiera imponer además una euskal herria no en el término y en la acepción cultural y lingüística
"
10-046_20131017_03/10-046_20131017_03_1390.83_1400.60.mp3,es,290,100.00,9.77,"que nosotros consideramos políticamente inaceptables como la inclusión de criterios lingüísticos o incluso claramente ilegales como la propuesta de no realizar contratos
"
10-046_20131017_03/10-046_20131017_03_2576.23_2580.65.mp3,es,275,100.00,4.43,"pretende imponer la obligatoriedad de unos criterios lingüísticos en las cláusulas de los pliegos
"
10-046_20131017_03/10-046_20131017_03_2582.11_2591.35.mp3,es,275,100.00,9.24,"de ustedes somos perfectamente conscientes de lo que eso conlleva conlleva a posturas maximolistas y a generar conflictos y enfrentamientos lingüísticos
"
10-046_20131017_03/10-046_20131017_03_3857.91_3862.10.mp3,es,275,100.00,4.19,"serios y luego claro no me ha contestado lo de la política lingüística
"
10-046_20131017_03/10-046_20131017_03_3866.98_3877.06.mp3,es,275,100.00,10.08,"porque de verdad pretender también meter en los contratos de obra pública la política lingüística lo que va a traer es exclusiones injustificadas va a conllevar a multas
"
10-046_20131017_03/10-046_20131017_03_3881.30_3886.07.mp3,es,275,100.00,4.77,"siempre el modelo impositivo en materia lingüística esa política del calzador
"
10-046_20131017_03/10-046_20131017_03_3890.06_3899.63.mp3,es,0,100.00,9.57,"porque el euskera patrimonio de todos se consigue con consensos como todo no con imposiciones nada más muchas gracias eskerrik asko
"
10-046_20131017_03/10-046_20131017_03_6437.93_6441.76.mp3,es,413,100.00,3.83,"definió como perversión del lenguaje de esta suerte
"
10-047_20131018_01/10-047_20131018_01_5012.81_5022.13.mp3,es,433,100.00,9.31,"política lingüística y cultura y yo mismo lo estamos trabajando y lo tenemos muy presente a la hora de plantear la negociación primero insisto
"
10-047_20131018_02/10-047_20131018_02_1400.51_1410.85.mp3,es,463,100.00,10.34,"los factores que inciden en el uso del euskera son diversos la densidad de vasco hablantes la competencia relativa en euskera de los vascohablantes con respecto al castellano
"
10-047_20131018_02/10-047_20131018_02_1400.51_1410.85.mp3,es,463,100.00,10.34,"los factores que inciden en el uso del euskera son diversos la densidad de vasco hablantes la competencia relativa en euskera de los vascohablantes con respecto al castellano
"
10-047_20131018_02/10-047_20131018_02_1411.98_1416.57.mp3,es,463,100.00,4.59,"el contexto sociolingüístico la propia voluntad del hablante
"
10-047_20131018_02/10-047_20131018_02_1411.98_1416.57.mp3,es,463,100.00,4.59,"el contexto sociolingüístico la propia voluntad del hablante
"
10-047_20131018_02/10-047_20131018_02_1418.79_1429.17.mp3,es,463,100.00,10.38,"protección de los derechos lingüísticos la dimensión de la comunidad vascohablante y la atractividad del euskera entre otros recientemente
"
10-047_20131018_02/10-047_20131018_02_1418.79_1429.17.mp3,es,463,100.00,10.38,"protección de los derechos lingüísticos la dimensión de la comunidad vascohablante y la atractividad del euskera entre otros recientemente
"
10-047_20131018_02/10-047_20131018_02_1418.79_1429.17.mp3,es,463,100.00,10.38,"protección de los derechos lingüísticos la dimensión de la comunidad vascohablante y la atractividad del euskera entre otros recientemente
"
10-047_20131018_02/10-047_20131018_02_1429.04_1436.31.mp3,es,463,100.00,7.27,"hemos presentado en la comisión de cultura política lingüística juventud y deporte el plan de acción para la promoción del euskera
"
10-047_20131018_02/10-047_20131018_02_1429.04_1436.31.mp3,es,463,100.00,7.27,"hemos presentado en la comisión de cultura política lingüística juventud y deporte el plan de acción para la promoción del euskera
"
10-047_20131018_02/10-047_20131018_02_1437.96_1447.84.mp3,es,463,100.00,9.88,"dicho plan constituye el documento el marco general para el desarrollo de medidas de política lingüística necesarias para garantizar la normalización social del euskera
"
10-047_20131018_02/10-047_20131018_02_1437.96_1447.84.mp3,es,463,100.00,9.88,"dicho plan constituye el documento el marco general para el desarrollo de medidas de política lingüística necesarias para garantizar la normalización social del euskera
"
10-047_20131018_02/10-047_20131018_02_1454.40_1464.44.mp3,es,463,100.00,10.04,"de las dos lenguas oficiales en la comunidad autónoma vasca es el objetivo de la ley del euskera es nuestro objetivo solo alcanzando un bilingüismo individual
"
10-047_20131018_02/10-047_20131018_02_1464.30_1470.56.mp3,es,463,98.96,6.26,"y un bilingüismo social equilibrado se puede hacer realidad la garantía de la opción lingüística con plena libertad
"
10-047_20131018_02/10-047_20131018_02_4231.85_4237.11.mp3,es,462,96.43,5.26,"no parece lógico aferrarnos a cuestiones puramente de lenguaje para tratar de aflorar una cuestión
"
10-048_20131024_01/10-048_20131024_01_2429.69_2433.14.mp3,es,413,100.00,3.46,"el doble lenguaje del partido nacionalista vasco cuando
"
10-048_20131024_01/10-048_20131024_01_3619.82_3628.69.mp3,es,355,100.00,8.87,"un acuerdo asegurado pues efectivamente se traen así han hecho ustedes con el plan de uso del euskera que al recuperar el trabajo del gobierno anterior sabían que no tendría obstáculos
"
10-048_20131024_01/10-048_20131024_01_5020.29_5030.22.mp3,es,149,100.00,9.93,"no me ha entendido y no tenía la traducción es algo tan sencillo como que evidentemente el parlamento está para legislar para controlar decía en euskera
"
10-049_20131024_01/10-049_20131024_01_3013.83_3023.98.mp3,es,128,100.00,10.15,"el parlamento vasco insta al departamento de educación política lingüística y cultura consejera a reinstaurar el programa de becas por excelencia académica
"
10-049_20131024_02/10-049_20131024_02_172.17_180.85.mp3,es,353,100.00,8.68,"una etapa fundamental en la que se inicia la adquisición y el desarrollo del lenguaje en la que
"
10-050_20131031_01/10-050_20131031_01_392.59_398.73.mp3,eu,237,98.04,6.14,"salaketa euskeraz jaso zezakeenik herritarrak hala nahi zuen arren
"
10-050_20131031_01/10-050_20131031_01_1235.29_1242.89.mp3,es,290,100.00,7.60,"se han pasado de frenada y han aplicado políticas lingüísticas que han llevado a cabo y han producido abusos
"
10-050_20131031_01/10-050_20131031_01_1301.02_1311.11.mp3,es,290,100.00,10.09,"y viene usted aquí a decirnos algo así como que prácticamente no se ha hecho demasiado o que se pueden hacer muchas cosas porque hay determinados derechos lingüísticos que han sido vulnerados
"
10-050_20131031_01/10-050_20131031_01_1319.01_1324.72.mp3,es,290,98.65,5.71,"conocimientos lingüísticos en euskara claramente excesivos y abusivos se ha exigido
"
10-050_20131031_01/10-050_20131031_01_1385.11_1394.05.mp3,es,290,100.00,8.94,"el uso del euskera y usted nos plantea un plan específico nuevo para proteger los derechos lingüísticos de los vascoparlantes en un ejercicio
"
10-050_20131031_01/10-050_20131031_01_1385.11_1394.05.mp3,es,290,100.00,8.94,"el uso del euskera y usted nos plantea un plan específico nuevo para proteger los derechos lingüísticos de los vascoparlantes en un ejercicio
"
10-050_20131031_01/10-050_20131031_01_1408.63_1418.98.mp3,es,290,100.00,10.35,"vulnerados eche la vista atrás observe la situación del euskera hace treinta años y la situación del euskera ahora analice el uso
"
10-050_20131031_01/10-050_20131031_01_1419.42_1425.01.mp3,es,290,100.00,5.59,"del euskera que se hacía entonces y el que se hace ahora qué más quiere usted que se haga
"
10-050_20131031_01/10-050_20131031_01_1446.96_1453.84.mp3,es,290,100.00,6.88,"a uno le respondan en el idioma que quiera derechos que no existen mientras que derechos que sí existen
"
10-050_20131031_01/10-050_20131031_01_1455.43_1465.77.mp3,es,290,100.00,10.34,"y otra cosa una cosa es que los ciudadanos tengan derecho a utilizar el euskera y otra cosa muy distinta señor isasi es que todos tengan que aprenderlo y utilizarlo
"
10-050_20131031_01/10-050_20131031_01_1466.36_1476.61.mp3,es,290,100.00,10.25,"es cosa muy distinta y creo que ustedes no son capaces de distinguir una cosa de la otra una cosa es que las personas tengamos el derecho a utilizar el euskera obviamente
"
10-050_20131031_01/10-050_20131031_01_1487.39_1497.02.mp3,es,290,100.00,9.63,"a obligar a utilizar el euskera también a aquellas personas con las que hablan o a las que se dirigen especialmente en el ámbito privado
"
10-050_20131031_01/10-050_20131031_01_1513.55_1520.53.mp3,es,290,97.78,6.98,"imposiciones abusos y discriminación lingüísticas y por eso exigimos al gobierno seguramente en vano
"
10-050_20131031_01/10-050_20131031_01_1525.25_1535.39.mp3,es,290,100.00,10.14,"para expresarse en cualquiera de las lenguas oficiales de euskadi y por eso instamos al gobierno como siempre lo hemos hecho a impulsar y defender una política lingüística
"
10-050_20131031_01/10-050_20131031_01_1603.61_1613.80.mp3,es,290,100.00,10.19,"y añade pero el euskera además de ser un útil de comunicación se ha utilizado en nuestros días como marcador ideológico por parte del nacionalismo
"
10-050_20131031_01/10-050_20131031_01_1617.63_1627.64.mp3,es,290,100.00,10.01,"estos usos espurios han grabado al euskera negativamente y es posible que hayan contribuido a su desprestigio y desuso y añadía y termino
"
10-050_20131031_01/10-050_20131031_01_1627.83_1634.13.mp3,es,290,94.12,6.30,"muchos conocen el euskera pero solo algunos lo usan como vehículo usual de comunicación el euskera
"
10-050_20131031_01/10-050_20131031_01_1635.09_1645.10.mp3,es,290,100.00,10.01,"el peaje para lograr prebendas y privilegios pero alcanzados estos el euskera ha declinado como lengua de uso estoy de acuerdo con estas palabras
"
10-050_20131031_01/10-050_20131031_01_1691.57_1700.68.mp3,es,353,100.00,9.11,"tres años después cuando la ley del euskera reconoció una serie de derechos lingüísticos concretos en el ámbito de la administración en el de la educación
"
10-050_20131031_01/10-050_20131031_01_1691.57_1700.68.mp3,es,353,100.00,9.11,"tres años después cuando la ley del euskera reconoció una serie de derechos lingüísticos concretos en el ámbito de la administración en el de la educación
"
10-050_20131031_01/10-050_20131031_01_1736.95_1740.55.mp3,es,353,100.00,3.60,"lingüísticos pero de qué vulneraciones estamos hablando hoy
"
10-050_20131031_01/10-050_20131031_01_1800.47_1804.82.mp3,es,353,97.87,4.35,"he entrado en una tienda y no me han atendido en euskera que si
"
10-050_20131031_01/10-050_20131031_01_1846.69_1855.14.mp3,es,353,100.00,8.45,"lo explica en su memoria solo setenta y seis quejas en dos mil doce se refieren a quejas por no ser atendidos en euskera
"
10-050_20131031_01/10-050_20131031_01_1876.90_1880.53.mp3,es,353,100.00,3.63,"en euskera por las administraciones públicas bien
"
10-050_20131031_01/10-050_20131031_01_1882.81_1892.70.mp3,es,353,100.00,9.89,"otras ochenta entre ochenta y cien son porque han recibido algún escrito de la administración en el que no es que no sea en bilingüe sino que el euskera
"
10-050_20131031_01/10-050_20131031_01_1898.61_1902.82.mp3,es,353,89.86,4.21,"que están haciendo el esfuerzo por introducir en euskera en sus comunicaciones pero
"
10-050_20131031_01/10-050_20131031_01_1905.23_1913.01.mp3,es,353,91.67,7.78,"que no está el euskera en la misma proporción en algunas administraciones en su comunicación escrita o en su publicidad
"
10-050_20131031_01/10-050_20131031_01_2079.06_2083.04.mp3,es,353,91.80,3.98,"no sabemos que los castellanohablantes nos podemos quejar la gente no lo sabe
"
10-050_20131031_01/10-050_20131031_01_2137.99_2147.21.mp3,es,353,100.00,9.22,"las denuncias que diariamente podríamos hacer y traer aquí igual ocupamos todos los plenos de la cámara solo del lenguaje utilizado
"
10-050_20131031_01/10-050_20131031_01_2227.04_2236.01.mp3,es,353,100.00,8.97,"limitar el derecho al trabajo por razones lingüísticas es un derecho fundamental que se vulnera ha habido
"
10-050_20131031_01/10-050_20131031_01_2236.13_2241.18.mp3,es,353,100.00,5.04,"vulneración de derechos fundamentales por razones lingüísticas en este pais
"
10-050_20131031_01/10-050_20131031_01_2260.88_2266.90.mp3,es,353,98.80,6.02,"enorme para que usted le atiendan por teléfono en euskera cuando llama a una administración pública
"
10-050_20131031_01/10-050_20131031_01_2269.45_2273.17.mp3,es,353,100.00,3.72,"en euskera esta sociedad ha hecho un esfuerzo enorme
"
10-050_20131031_01/10-050_20131031_01_2275.70_2285.97.mp3,es,353,100.00,10.27,"conocido suyo a esa persona que cuando llama al servicio de atención a domicilio le puedan atender en euskera y ahora todavía tiene que esperar porque igual las personas
"
10-050_20131031_01/10-050_20131031_01_2426.77_2436.90.mp3,es,310,100.00,10.14,"no aporta nada usted al consenso solo busca acusaciones contra los esfuerzos de normalización del euskera cuando el castellano está en una situación
"
10-050_20131031_01/10-050_20131031_01_2439.81_2447.26.mp3,es,310,100.00,7.45,"ponga usted en todo su discurso donde ha puesto euskera ponga castellano a ver que es lo que pasa y
"
10-050_20131031_01/10-050_20131031_01_2450.79_2454.57.mp3,es,310,100.00,3.78,"vulnerar en un solo caso el derecho a ser atendido en euskera
"
10-050_20131031_01/10-050_20131031_01_2526.64_2533.38.mp3,eu,310,95.83,6.74,"denak behar dira hori bai euskera garatzeko eta hizkuntza eskubideak zer dira enbor ala zotz
"
10-050_20131031_01/10-050_20131031_01_3637.82_3648.09.mp3,es,290,100.00,10.27,"del euskera esa gran obsesión de intentar imponer no solamente el aprendizaje o el conocimiento sino el propio uso del euskera al conjunto
"
10-050_20131031_01/10-050_20131031_01_3637.82_3648.09.mp3,es,290,100.00,10.27,"del euskera esa gran obsesión de intentar imponer no solamente el aprendizaje o el conocimiento sino el propio uso del euskera al conjunto
"
10-050_20131031_01/10-050_20131031_01_3686.00_3692.81.mp3,es,290,98.89,6.81,"porque se ha sentido claramente perjudicada y discriminada porque se le ha intentado imponer el uso del euskera
"
10-050_20131031_01/10-050_20131031_01_3695.73_3704.55.mp3,es,290,100.00,8.82,"es así es un hecho objetivo ha habido graves injusticias durante los últimos años como consecuencia de una política lingüística
"
10-050_20131031_01/10-050_20131031_01_3718.17_3727.88.mp3,es,290,100.00,9.71,"exigencias de conocimiento lingüístico en euskera para poder acceder a un puesto de trabajo público he hablado de las trabas que han existido y que siguen existiendo
"
10-050_20131031_01/10-050_20131031_01_3718.17_3727.88.mp3,es,290,100.00,9.71,"exigencias de conocimiento lingüístico en euskera para poder acceder a un puesto de trabajo público he hablado de las trabas que han existido y que siguen existiendo
"
10-050_20131031_01/10-050_20131031_01_3787.74_3792.51.mp3,es,290,100.00,4.77,"representan el talibanismo lingüístico de toda la vida yo en todo caso
"
10-050_20131031_01/10-050_20131031_01_3802.47_3810.46.mp3,es,290,100.00,7.99,"relájese no intenten imponer el euskera al conjunto de la sociedad relájense hablaban de
"
10-050_20131031_01/10-050_20131031_01_3812.02_3818.87.mp3,es,290,100.00,6.85,"de igualdad entre lenguas pero es que permanentemente olvidan la situación del euskera de hace treinta años
"
10-050_20131031_01/10-050_20131031_01_3823.66_3834.02.mp3,es,290,100.00,10.36,"es lengua oficial porque todos los ciudadanos la conocen mientras que el euskera es lengua oficial y se decidió en su momento que el euskera fuera lengua oficial
"
10-050_20131031_01/10-050_20131031_01_3838.42_3848.59.mp3,es,290,100.00,10.17,"el uso del euskera y obviamente esto es importante pero esto no puede significar ni tiene por qué significar la conversión lingüística de toda la sociedad
"
10-050_20131031_01/10-050_20131031_01_3838.42_3848.59.mp3,es,290,100.00,10.17,"el uso del euskera y obviamente esto es importante pero esto no puede significar ni tiene por qué significar la conversión lingüística de toda la sociedad
"
10-050_20131031_01/10-050_20131031_01_3851.54_3861.44.mp3,es,290,100.00,9.90,"que hablaban euskera sin embargo se decidió que el euskera fuera lengua oficial para fortalecer el uso del euskera pero esto no puede significar como consecuencia de que sea lengua
"
10-050_20131031_01/10-050_20131031_01_3875.87_3880.40.mp3,es,290,100.00,4.53,"no vale todo para fortalecer el aprendizaje y el uso del euskera
"
10-050_20131031_01/10-050_20131031_01_3875.87_3880.40.mp3,es,290,100.00,4.53,"no vale todo para fortalecer el aprendizaje y el uso del euskera
"
10-050_20131031_01/10-050_20131031_01_3890.87_3895.77.mp3,es,290,98.33,4.90,"si quiere aprender el euskera si quiere utilizarlo relájense por lo tanto
"
10-050_20131031_01/10-050_20131031_01_3930.62_3935.79.mp3,es,290,100.00,5.17,"por cierto pero si se plantean nuevas medidas para seguir imponiendo el uso del euskera
"
10-050_20131031_01/10-050_20131031_01_3991.98_3998.70.mp3,es,353,100.00,6.72,"con el asunto grave realmente que se suscita de este debate lingüístico
"
10-050_20131031_01/10-050_20131031_01_4002.46_4010.27.mp3,es,353,100.00,7.81,"dice usted que no conocer el euskera supone un déficit y yo se lo reconozco tengo este y otros muchos
"
10-050_20131031_01/10-050_20131031_01_4027.60_4037.23.mp3,es,353,100.00,9.63,"las políticas de imposición son perversas en materia lingüística ustedes están haciendo un daño terrible al euskera no están sabiendo aprovechar
"
10-050_20131031_01/10-050_20131031_01_4027.60_4037.23.mp3,es,353,100.00,9.63,"las políticas de imposición son perversas en materia lingüística ustedes están haciendo un daño terrible al euskera no están sabiendo aprovechar
"
10-050_20131031_01/10-050_20131031_01_4037.39_4041.12.mp3,es,353,100.00,3.73,"el enorme esfuerzo que está haciendo esta sociedad en favor del euskera
"
10-050_20131031_01/10-050_20131031_01_4075.81_4079.25.mp3,es,353,100.00,3.44,"qué se hace por ahí en política lingüística en ninguna parte del mundo
"
10-050_20131031_01/10-050_20131031_01_4137.21_4143.64.mp3,es,353,97.47,6.43,"tradición liberal y foral vasca esos liberales fueristas que son los que defendieron el euskera
"
10-050_20131031_01/10-050_20131031_01_4153.49_4160.04.mp3,es,353,95.89,6.55,"yo reivindico aquí el espíritu liberal fuerista vasco que es el que mantuvo vivo el euskera
"
10-050_20131031_01/10-050_20131031_01_4202.06_4205.84.mp3,es,353,100.00,3.77,"a firmar con estos nada en materia lingüística
"
10-050_20131031_01/10-050_20131031_01_4212.73_4219.44.mp3,es,353,100.00,6.71,"a firmar como han hecho tantas veces firmando y tragando que la mitad de los problemas lingüísticos que tenemos en euskadi es
"
10-050_20131031_01/10-050_20131031_01_4352.46_4361.60.mp3,es,310,100.00,9.14,"yo creo que lo entendemos todos y si todos los gobiernos según usted se han pasado de frenada en este tema de la recuperación del euskera a lo mejor
"
10-050_20131031_01/10-050_20131031_01_4378.27_4384.93.mp3,es,310,100.00,6.65,"lo vive usted con mucha agonía el querer respetar los derechos lingüísticos del euskera no quiere decir
"
10-050_20131031_01/10-050_20131031_01_4378.27_4384.93.mp3,es,310,100.00,6.65,"lo vive usted con mucha agonía el querer respetar los derechos lingüísticos del euskera no quiere decir
"
10-050_20131031_01/10-050_20131031_01_4384.98_4389.89.mp3,es,310,80.00,4.91,"que queramos vulnerar los derechos lingüísticos de los castellano parlantes
"
10-050_20131031_01/10-050_20131031_01_4464.31_4468.84.mp3,es,309,100.00,4.52,"cuando trabajamos en favor del euskera lo hacemos desde el convencimiento
"
10-050_20131031_01/10-050_20131031_01_4478.74_4483.93.mp3,es,309,100.00,5.19,"y el euskera y que todos los ciudadanos tienen derecho a comunicarse
"
10-050_20131031_01/10-050_20131031_01_4538.79_4548.10.mp3,es,309,100.00,9.31,"se tocan desde luego nosotros creemos que el euskera es una lengua que hay que cumplir la normativa y
"
10-050_20131031_01/10-050_20131031_01_4578.17_4586.87.mp3,es,309,100.00,8.70,"firmada por los tres grupos la verdad tendrán que ser ustedes quienes lo expliquen y nosotros los socialistas seguiremos defendiendo el euskera
"
10-050_20131031_02/10-050_20131031_02_7.52_12.36.mp3,es,353,100.00,4.84,"pues otra vez estamos aquí con el debate lingüístico señor isasi
"
10-050_20131031_02/10-050_20131031_02_46.24_55.19.mp3,es,353,99.20,8.95,"en cualquier centro de la comunidad autónoma vasca procedente de otros sistemas educativos de fuera de euskadi que no tengan conocimiento de euskera
"
10-050_20131031_02/10-050_20131031_02_58.11_68.51.mp3,es,353,100.00,10.40,"la asignatura del euskera en nuestra comunidad y solamente estarán exentos de hacerlo exentos de su evaluación durante dos años y prorrogables
"
10-050_20131031_02/10-050_20131031_02_103.71_109.27.mp3,es,353,100.00,5.56,"su capacitación para los idiomas no se tiene en cuenta nada de esto no se tiene en cuenta las dificultades
"
10-050_20131031_02/10-050_20131031_02_109.95_114.11.mp3,es,353,92.73,4.16,"de aprendizaje o si su familia está desplazada temporalmente o no
"
10-050_20131031_02/10-050_20131031_02_126.69_136.71.mp3,es,353,100.00,10.02,"los niños son capaces eso lo sabemos bien todos no todos los niños son iguales no son todos capaces de aprender el euskera en dos años
"
10-050_20131031_02/10-050_20131031_02_141.31_151.64.mp3,es,353,100.00,10.34,"por eso la exención del euskera a nuestro juicio lo hemos dicho muchas veces en esta comunidad supone una necesidad para aquellos niños que provienen
"
10-050_20131031_02/10-050_20131031_02_180.81_186.20.mp3,es,353,100.00,5.39,"a la evaluación de euskera y a la selectividad de la prueba de euskera eso es lo que se encuentran
"
10-050_20131031_02/10-050_20131031_02_283.13_287.26.mp3,es,353,86.15,4.13,"que el mayor número del alumnado siga la enseñanza del euskera como es natural
"
10-050_20131031_02/10-050_20131031_02_342.29_348.45.mp3,es,353,80.49,6.16,"les exige hacer un planteamiento de inmersión lingüística como a cualquier otro
"
10-050_20131031_02/10-050_20131031_02_397.62_407.92.mp3,es,353,100.00,10.30,"de evaluaciones en euskera cuando sus compañeros vienen cursando la asignatura del euskera desde hace catorce años y ellos se encuentran con que todavía no la han
"
10-050_20131031_02/10-050_20131031_02_476.97_483.56.mp3,es,353,100.00,6.59,"y no conocer el euskera quedaron exentos de estudiar euskera hasta que este pasado curso
"
10-050_20131031_02/10-050_20131031_02_487.03_494.36.mp3,es,353,100.00,7.33,"que sus hijos tienen la obligación van a ser evaluados del euskera este año bien
"
10-050_20131031_02/10-050_20131031_02_573.38_583.19.mp3,es,353,100.00,9.81,"se llama limitar los derechos fundamentales de las personas no otro no que una señal de tráfico esté en euskera o en castellano
"
10-050_20131031_02/10-050_20131031_02_628.25_638.45.mp3,es,353,100.00,10.20,"a llevar a sus hijos a estudiar fuera de nuestra comunidad ante la falta de respuesta de la administración y nosotros venimos aquí no con un grave problema no a modificar la política lingüística
"
10-050_20131031_02/10-050_20131031_02_725.02_731.85.mp3,es,353,97.25,6.83,"de los niños que en este caso estaban exentos del euskera ya no forman parte de las prioridades de la administración y la respuesta
"
10-050_20131031_02/10-050_20131031_02_865.45_875.59.mp3,es,128,100.00,10.14,"en euskera mal hecho también mal hecho por lo tanto hay que dar soluciones específicas a la casuística específica
"
10-050_20131031_02/10-050_20131031_02_896.24_902.64.mp3,es,128,100.00,6.40,"claro toda la política lingüística ha venido avanzando el texto nuevo
"
